"Timestamp","Temperature_Celsius(°C)","Relative_Humidity(%)","Absolute_Humidity(g/m³)","DPT_Celsius(°C)","VPD(kPa)"
"2026-03-27 4:30:25 AM","20.6","52","9.3","10.4","1.16"
"2026-03-27 4:31:42 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 4:32:42 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 4:33:42 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 4:34:42 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 4:35:42 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 4:36:42 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 4:37:42 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 4:38:42 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 4:39:42 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 4:40:42 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 4:41:08 AM","20.7","49","8.8","9.6","1.25"
"2026-03-27 4:42:08 AM","20.7","49","8.8","9.6","1.25"
"2026-03-27 4:43:08 AM","20.7","49","8.8","9.6","1.25"
"2026-03-27 4:44:08 AM","20.7","49","8.8","9.6","1.25"
"2026-03-27 4:45:08 AM","20.7","49","8.8","9.6","1.25"
"2026-03-27 4:46:08 AM","20.7","49","8.8","9.6","1.25"
"2026-03-27 4:47:08 AM","20.7","49","8.8","9.6","1.25"
"2026-03-27 4:48:08 AM","20.7","49","8.8","9.6","1.25"
"2026-03-27 4:49:08 AM","20.7","49","8.8","9.6","1.25"
"2026-03-27 4:50:08 AM","20.7","49","8.8","9.6","1.25"
"2026-03-27 4:51:08 AM","20.7","49","8.8","9.6","1.25"
"2026-03-27 4:52:41 AM","20.8","49","8.9","9.7","1.25"
"2026-03-27 4:53:41 AM","20.8","49","8.9","9.7","1.25"
"2026-03-27 4:54:41 AM","20.8","49","8.9","9.7","1.25"
"2026-03-27 4:55:41 AM","20.8","49","8.9","9.7","1.25"
"2026-03-27 4:56:41 AM","20.8","49","8.9","9.7","1.25"
"2026-03-27 4:57:41 AM","20.8","49","8.9","9.7","1.25"
"2026-03-27 4:58:41 AM","20.8","49","8.9","9.7","1.25"
"2026-03-27 4:59:41 AM","20.8","49","8.9","9.7","1.25"
"2026-03-27 5:00:41 AM","20.8","49","8.9","9.7","1.25"
"2026-03-27 5:01:41 AM","20.8","49","8.9","9.7","1.25"
"2026-03-27 5:02:41 AM","20.8","49","8.9","9.7","1.25"
"2026-03-27 5:03:32 AM","20.6","49","8.8","9.5","1.24"
"2026-03-27 5:04:32 AM","20.6","49","8.8","9.5","1.24"
"2026-03-27 5:05:47 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 5:06:47 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 5:07:47 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 5:08:47 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 5:09:47 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 5:10:47 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 5:11:47 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 5:12:47 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 5:13:47 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 5:14:47 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 5:15:47 AM","20.6","50","8.9","9.8","1.21"
"2026-03-27 5:16:49 AM","20.5","51","9.1","10.0","1.18"
"2026-03-27 5:17:49 AM","20.5","51","9.1","10.0","1.18"
"2026-03-27 5:18:49 AM","20.5","51","9.1","10.0","1.18"
"2026-03-27 5:19:49 AM","20.5","51","9.1","10.0","1.18"
"2026-03-27 5:20:49 AM","20.5","51","9.1","10.0","1.18"
"2026-03-27 5:21:49 AM","20.5","51","9.1","10.0","1.18"
"2026-03-27 5:22:49 AM","20.5","51","9.1","10.0","1.18"
"2026-03-27 5:23:14 AM","20.4","51","9.0","9.9","1.17"
"2026-03-27 5:24:14 AM","20.4","51","9.0","9.9","1.17"
"2026-03-27 5:25:14 AM","20.4","51","9.0","9.9","1.17"
"2026-03-27 5:26:14 AM","20.4","51","9.0","9.9","1.17"
"2026-03-27 5:27:14 AM","20.4","51","9.0","9.9","1.17"
"2026-03-27 5:28:14 AM","20.4","51","9.0","9.9","1.17"
"2026-03-27 5:29:14 AM","20.4","51","9.0","9.9","1.17"
"2026-03-27 5:30:11 AM","20.4","52","9.2","10.2","1.15"
"2026-03-27 5:31:11 AM","20.4","52","9.2","10.2","1.15"
"2026-03-27 5:32:11 AM","20.4","52","9.2","10.2","1.15"
"2026-03-27 5:33:11 AM","20.4","52","9.2","10.2","1.15"
"2026-03-27 5:34:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:35:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:36:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:37:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:38:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:39:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:40:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:41:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:42:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:43:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:44:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:45:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:46:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:47:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:48:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:49:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:50:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:51:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:52:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:53:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:54:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:55:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:56:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:57:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:58:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 5:59:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 6:00:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 6:01:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 6:02:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 6:03:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 6:04:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 6:05:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 6:06:24 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 6:07:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:08:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:09:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:10:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:11:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:12:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:13:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:14:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:15:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:16:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:17:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:18:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:19:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:20:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:21:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:22:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:23:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:24:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:25:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:26:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:27:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:28:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:29:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:30:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:31:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:32:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:33:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:34:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:35:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:36:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:37:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:38:00 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 6:39:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 6:40:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 6:41:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 6:42:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 6:43:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 6:44:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 6:45:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 6:46:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 6:47:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 6:48:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 6:49:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 6:50:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 6:51:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 6:52:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 6:53:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 6:54:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 6:55:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 6:56:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 6:57:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 6:58:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 6:59:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 7:00:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 7:01:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 7:02:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 7:03:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 7:04:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 7:05:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 7:06:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 7:07:13 AM","20.1","54","9.4","10.5","1.08"
"2026-03-27 7:08:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:09:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:10:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:11:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:12:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:13:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:14:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:15:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:16:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:17:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:18:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:19:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:20:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:21:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:22:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:23:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:24:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:25:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:26:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:27:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:28:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:29:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:30:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:31:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:32:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:33:14 AM","20.2","55","9.6","10.9","1.07"
"2026-03-27 7:34:37 AM","20.1","55","9.6","10.8","1.06"
"2026-03-27 7:35:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:36:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:37:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:38:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:39:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:40:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:41:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:42:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:43:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:44:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:45:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:46:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:47:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:48:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:49:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:50:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:51:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:52:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:53:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:54:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:55:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:56:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:57:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:58:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 7:59:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:00:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:01:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:02:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:03:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:04:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:05:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:06:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:07:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:08:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:09:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:10:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:11:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:12:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:13:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:14:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:15:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:16:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:17:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:18:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:19:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:20:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:21:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:22:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:23:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:24:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:25:14 AM","20.1","56","9.7","11.0","1.04"
"2026-03-27 8:26:21 AM","20.3","56","9.8","11.2","1.05"
"2026-03-27 8:27:37 AM","20.3","55","9.7","11.0","1.07"
"2026-03-27 8:28:37 AM","20.3","55","9.7","11.0","1.07"
"2026-03-27 8:29:37 AM","20.3","55","9.7","11.0","1.07"
"2026-03-27 8:30:09 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 8:31:09 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 8:32:09 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 8:33:09 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 8:34:09 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 8:35:09 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 8:36:09 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 8:37:09 AM","20.3","54","9.5","10.7","1.10"
"2026-03-27 8:38:03 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 8:39:03 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 8:40:03 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 8:41:03 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 8:42:03 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 8:43:03 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 8:44:03 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 8:45:03 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 8:46:03 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 8:47:03 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 8:48:03 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 8:49:03 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 8:50:03 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 8:51:03 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 8:52:03 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 8:53:03 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 8:54:03 AM","20.3","52","9.2","10.1","1.14"
"2026-03-27 8:55:17 AM","20.3","50","8.8","9.5","1.19"
"2026-03-27 8:56:17 AM","20.3","50","8.8","9.5","1.19"
"2026-03-27 8:57:17 AM","20.3","50","8.8","9.5","1.19"
"2026-03-27 8:58:17 AM","20.3","50","8.8","9.5","1.19"
"2026-03-27 8:59:17 AM","20.3","50","8.8","9.5","1.19"
"2026-03-27 9:00:17 AM","20.3","50","8.8","9.5","1.19"
"2026-03-27 9:01:17 AM","20.3","50","8.8","9.5","1.19"
"2026-03-27 9:02:17 AM","20.3","50","8.8","9.5","1.19"
"2026-03-27 9:03:17 AM","20.3","50","8.8","9.5","1.19"
"2026-03-27 9:04:17 AM","20.3","50","8.8","9.5","1.19"
"2026-03-27 9:05:17 AM","20.3","50","8.8","9.5","1.19"
"2026-03-27 9:06:17 AM","20.3","50","8.8","9.5","1.19"
"2026-03-27 9:07:17 AM","20.3","50","8.8","9.5","1.19"
"2026-03-27 9:08:17 AM","20.3","50","8.8","9.5","1.19"
"2026-03-27 9:09:15 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 9:10:15 AM","20.1","52","9.0","9.9","1.13"
"2026-03-27 9:11:15 AM","20.1","52","9.0","9.9","1.13"
"2026-03-27 9:12:15 AM","20.1","52","9.0","9.9","1.13"
"2026-03-27 9:13:15 AM","20.1","52","9.0","9.9","1.13"
"2026-03-27 9:14:15 AM","20.1","52","9.0","9.9","1.13"
"2026-03-27 9:15:15 AM","20.1","52","9.0","9.9","1.13"
"2026-03-27 9:16:15 AM","20.1","52","9.0","9.9","1.13"
"2026-03-27 9:17:15 AM","20.1","52","9.0","9.9","1.13"
"2026-03-27 9:18:15 AM","20.1","52","9.0","9.9","1.13"
"2026-03-27 9:19:15 AM","20.1","52","9.0","9.9","1.13"
"2026-03-27 9:20:15 AM","20.1","52","9.0","9.9","1.13"
"2026-03-27 9:21:15 AM","20.1","52","9.0","9.9","1.13"
"2026-03-27 9:22:15 AM","20.1","52","9.0","9.9","1.13"
"2026-03-27 9:23:15 AM","20.1","52","9.0","9.9","1.13"
"2026-03-27 9:24:01 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 9:25:01 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 9:26:01 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 9:27:01 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 9:28:01 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 9:29:01 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 9:30:01 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 9:31:01 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 9:32:01 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 9:33:01 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 9:34:10 AM","20.2","49","8.6","9.1","1.21"
"2026-03-27 9:35:10 AM","20.2","49","8.6","9.1","1.21"
"2026-03-27 9:36:10 AM","20.2","49","8.6","9.1","1.21"
"2026-03-27 9:37:10 AM","20.2","49","8.6","9.1","1.21"
"2026-03-27 9:38:10 AM","20.2","49","8.6","9.1","1.21"
"2026-03-27 9:39:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 9:40:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 9:41:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 9:42:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 9:43:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 9:44:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 9:45:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 9:46:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 9:47:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 9:48:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 9:49:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 9:50:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 9:51:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 9:52:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 9:53:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 9:54:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 9:55:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 9:56:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 9:57:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 9:58:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 9:59:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 10:00:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 10:01:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 10:02:23 AM","20.3","49","8.6","9.2","1.21"
"2026-03-27 10:03:59 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 10:04:59 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 10:05:59 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 10:06:59 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 10:07:59 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 10:08:59 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 10:09:59 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 10:10:59 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 10:11:59 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 10:12:59 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 10:13:59 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 10:14:59 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 10:15:59 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 10:16:59 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 10:17:59 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 10:18:59 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 10:19:59 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 10:20:59 AM","20.1","50","8.7","9.3","1.18"
"2026-03-27 10:21:37 AM","19.9","51","8.8","9.5","1.14"
"2026-03-27 10:22:37 AM","19.9","51","8.8","9.5","1.14"
"2026-03-27 10:23:37 AM","19.9","51","8.8","9.5","1.14"
"2026-03-27 10:24:37 AM","19.9","51","8.8","9.5","1.14"
"2026-03-27 10:25:37 AM","19.9","51","8.8","9.5","1.14"
"2026-03-27 10:26:37 AM","19.9","51","8.8","9.5","1.14"
"2026-03-27 10:27:37 AM","19.9","51","8.8","9.5","1.14"
"2026-03-27 10:28:37 AM","19.9","51","8.8","9.5","1.14"
"2026-03-27 10:29:37 AM","19.9","51","8.8","9.5","1.14"
"2026-03-27 10:30:37 AM","19.9","51","8.8","9.5","1.14"
"2026-03-27 10:31:37 AM","19.9","51","8.8","9.5","1.14"
"2026-03-27 10:32:37 AM","19.9","51","8.8","9.5","1.14"
"2026-03-27 10:33:37 AM","19.9","51","8.8","9.5","1.14"
"2026-03-27 10:34:37 AM","19.9","51","8.8","9.5","1.14"
"2026-03-27 10:35:37 AM","19.9","51","8.8","9.5","1.14"
"2026-03-27 10:36:37 AM","19.9","51","8.8","9.5","1.14"
"2026-03-27 10:37:37 AM","19.9","51","8.8","9.5","1.14"
"2026-03-27 10:38:08 AM","19.9","53","9.1","10.0","1.09"
"2026-03-27 10:39:08 AM","19.9","53","9.1","10.0","1.09"
"2026-03-27 10:40:08 AM","19.9","53","9.1","10.0","1.09"
"2026-03-27 10:41:08 AM","19.9","53","9.1","10.0","1.09"
"2026-03-27 10:42:08 AM","19.9","53","9.1","10.0","1.09"
"2026-03-27 10:43:08 AM","19.9","53","9.1","10.0","1.09"
"2026-03-27 10:44:08 AM","19.9","53","9.1","10.0","1.09"
"2026-03-27 10:45:08 AM","19.9","53","9.1","10.0","1.09"
"2026-03-27 10:46:08 AM","19.9","53","9.1","10.0","1.09"
"2026-03-27 10:47:08 AM","19.9","53","9.1","10.0","1.09"
"2026-03-27 10:48:08 AM","19.9","53","9.1","10.0","1.09"
"2026-03-27 10:49:08 AM","19.9","53","9.1","10.0","1.09"
"2026-03-27 10:50:08 AM","19.9","53","9.1","10.0","1.09"
"2026-03-27 10:51:08 AM","19.9","53","9.1","10.0","1.09"
"2026-03-27 10:52:08 AM","19.9","53","9.1","10.0","1.09"
"2026-03-27 10:53:08 AM","19.9","53","9.1","10.0","1.09"
"2026-03-27 10:54:08 AM","19.9","53","9.1","10.0","1.09"
"2026-03-27 10:55:08 AM","19.9","53","9.1","10.0","1.09"
